"Date","Price","Open","High","Low","Change %"
"Feb 23, 2017","2,869.90","2,896.10","2,897.35","2,860.80","-1.13%"
"Feb 22, 2017","2,902.56","2,901.73","2,913.29","2,885.43","0.01%"
"Feb 21, 2017","2,902.25","2,891.10","2,915.25","2,885.95","0.55%"
"Feb 20, 2017","2,886.35","2,891.25","2,896.36","2,885.85","-0.01%"
"Feb 17, 2017","2,886.50","2,860.83","2,913.50","2,857.80","0.34%"
"Feb 16, 2017","2,876.75","2,874.85","2,889.99","2,861.35","0.06%"
"Feb 15, 2017","2,875.05","2,863.67","2,892.75","2,860.15","0.00%"
"Feb 14, 2017","2,875.05","2,872.95","2,886.80","2,857.45","0.04%"
"Feb 13, 2017","2,873.80","2,857.43","2,887.89","2,852.09","0.73%"
"Feb 10, 2017","2,852.84","2,861.57","2,876.16","2,839.68","-0.25%"
"Feb 09, 2017","2,859.85","2,882.25","2,886.59","2,855.05","-0.84%"
"Feb 08, 2017","2,884.05","2,854.55","2,893.05","2,843.15","0.93%"
"Feb 07, 2017","2,857.45","2,856.95","2,885.95","2,840.25","0.00%"
"Feb 06, 2017","2,857.45","2,854.85","2,869.45","2,844.35","0.26%"
"Feb 03, 2017","2,850.00","2,874.00","2,885.40","2,840.00","-1.01%"
"Feb 02, 2017","2,879.05","2,910.85","2,919.43","2,874.35","-0.90%"
"Feb 01, 2017","2,905.20","2,916.00","2,917.50","2,895.70","-0.65%"
"Jan 31, 2017","2,924.30","2,934.36","2,944.33","2,916.40","-0.24%"
"Jan 30, 2017","2,931.25","2,935.83","2,948.05","2,926.35","0.00%"
"Jan 27, 2017","2,931.18","2,941.61","2,946.32","2,924.66","-0.30%"
"Jan 26, 2017","2,940.00","2,927.40","2,946.50","2,914.70","0.26%"
"Jan 25, 2017","2,932.35","2,932.35","2,942.25","2,921.15","0.00%"
"Jan 24, 2017","2,932.35","2,915.51","2,945.95","2,912.95","0.05%"
"Jan 23, 2017","2,930.75","2,926.05","2,937.55","2,895.55","0.32%"
"Jan 20, 2017","2,921.50","2,930.62","2,949.25","2,915.16","-0.78%"
"Jan 19, 2017","2,944.55","2,940.85","2,953.90","2,916.75","0.31%"
"Jan 18, 2017","2,935.57","2,916.11","2,944.43","2,914.03","0.58%"
"Jan 17, 2017","2,918.60","2,942.92","2,946.00","2,911.70","-0.83%"
"Jan 16, 2017","2,942.92","2,949.17","2,949.17","2,942.92","-0.07%"
"Jan 13, 2017","2,945.00","2,924.00","2,948.84","2,918.13","0.70%"
"Jan 12, 2017","2,924.51","2,968.93","2,969.43","2,918.43","-1.61%"
"Jan 11, 2017","2,972.45","2,954.93","3,000.28","2,954.93","0.63%"
"Jan 10, 2017","2,953.82","2,929.60","2,959.53","2,924.02","0.89%"
"Jan 09, 2017","2,927.82","2,932.01","2,932.51","2,927.45","-0.06%"
"Jan 06, 2017","2,929.50","2,932.01","2,933.01","2,909.00","-0.04%"
"Jan 05, 2017","2,930.76","2,969.24","2,970.14","2,909.84","-1.33%"
"Jan 04, 2017","2,970.40","2,981.50","2,982.37","2,956.80","-0.37%"
"Jan 03, 2017","2,981.54","3,002.44","3,002.94","2,971.02","-0.68%"
"Jan 02, 2017","3,002.00","3,002.00","3,002.00","3,001.50","0.00%"
"Dec 30, 2016","3,002.00","3,001.50","3,002.00","3,001.50","0.00%"
"Dec 29, 2016","3,002.00","3,026.10","3,027.60","2,988.40","-0.80%"
"Dec 28, 2016","3,026.10","2,995.05","3,041.10","2,992.50","1.04%"
"Dec 27, 2016","2,995.05","3,001.55","3,002.05","2,982.95","-0.16%"
"Dec 26, 2016","3,000.00","3,000.00","3,000.00","3,000.00","0.00%"
"Dec 23, 2016","3,000.00","2,998.00","3,005.18","2,982.85","0.08%"
"Dec 22, 2016","2,997.50","2,995.10","3,013.89","2,975.13","0.05%"
"Dec 21, 2016","2,996.00","2,997.00","3,002.50","2,963.40","-0.03%"
"Dec 20, 2016","2,997.00","3,006.39","3,022.32","2,975.90","-0.36%"
"Dec 19, 2016","3,007.84","3,009.45","3,037.45","3,007.41","-0.01%"
"Dec 16, 2016","3,008.00","3,001.50","3,012.06","2,983.45","0.22%"
"Dec 15, 2016","3,001.50","2,970.29","3,013.00","2,955.28","1.32%"
"Dec 14, 2016","2,962.35","2,970.00","2,976.60","2,953.43","-0.26%"
"Dec 13, 2016","2,970.00","2,990.00","2,998.90","2,966.91","-0.83%"
"Dec 12, 2016","2,995.00","3,012.65","3,013.15","2,967.40","-0.42%"
"Dec 09, 2016","3,007.65","3,003.10","3,021.35","2,989.50","0.14%"
"Dec 08, 2016","3,003.50","3,003.91","3,004.50","3,003.50","0.00%"
"Dec 07, 2016","3,003.41","3,002.00","3,007.03","2,971.85","0.03%"
"Dec 06, 2016","3,002.50","3,036.50","3,051.04","2,999.85","-1.14%"
"Dec 05, 2016","3,037.03","3,086.99","3,087.49","3,030.47","-1.55%"
"Dec 02, 2016","3,085.00","3,074.00","3,097.95","3,041.00","0.38%"
"Dec 01, 2016","3,073.45","3,073.95","3,097.45","3,041.78","-0.05%"
"Nov 30, 2016","3,075.00","3,162.00","3,162.00","3,051.38","-2.72%"
"Nov 29, 2016","3,161.00","3,151.55","3,177.38","3,151.00","0.32%"
"Nov 28, 2016","3,151.00","3,176.00","3,177.50","3,129.93","-0.83%"
"Nov 25, 2016","3,177.50","3,173.64","3,188.04","3,160.43","0.24%"
"Nov 24, 2016","3,169.78","3,177.92","3,178.81","3,169.78","-0.10%"
"Nov 23, 2016","3,173.00","3,149.15","3,208.33","3,131.99","0.69%"
"Nov 22, 2016","3,151.24","3,149.09","3,162.07","3,117.49","0.12%"
"Nov 21, 2016","3,147.50","3,182.70","3,182.70","3,134.15","-1.09%"
"Nov 18, 2016","3,182.20","3,141.99","3,183.62","3,134.99","0.79%"
"Nov 17, 2016","3,157.35","3,131.69","3,165.90","3,113.75","0.84%"
"Nov 16, 2016","3,131.10","3,124.23","3,155.53","3,114.61","0.27%"
"Nov 15, 2016","3,122.56","3,122.56","3,168.46","3,103.75","0.00%"
"Nov 14, 2016","3,122.56","3,120.51","3,122.56","3,120.51","0.15%"
"Nov 11, 2016","3,117.82","3,113.45","3,128.68","3,098.38","0.04%"
"Nov 10, 2016","3,116.70","3,007.43","3,134.26","3,002.91","3.83%"
"Nov 09, 2016","3,001.80","2,971.79","3,039.84","2,955.79","1.72%"
"Nov 08, 2016","2,951.18","3,039.14","3,045.14","2,948.28","-2.90%"
"Nov 07, 2016","3,039.29","3,063.42","3,063.42","3,039.29","-0.71%"
"Nov 04, 2016","3,061.00","3,072.00","3,086.99","3,055.20","-0.39%"
"Nov 03, 2016","3,073.00","3,065.99","3,088.15","3,052.66","0.09%"
"Nov 02, 2016","3,070.17","3,050.14","3,082.43","3,049.41","0.72%"
"Nov 01, 2016","3,048.24","3,006.95","3,048.90","2,992.09","1.44%"
"Oct 31, 2016","3,005.00","2,983.49","3,010.90","2,980.54","0.57%"
"Oct 28, 2016","2,988.11","2,960.70","2,991.64","2,952.45","0.93%"
"Oct 27, 2016","2,960.47","2,969.28","2,978.18","2,955.53","-0.33%"
"Oct 26, 2016","2,970.42","2,938.14","2,978.62","2,937.61","1.15%"
"Oct 25, 2016","2,936.58","2,942.23","2,952.36","2,936.58","-0.03%"
"Oct 24, 2016","2,937.39","2,935.73","2,941.96","2,923.53","0.29%"
"Oct 21, 2016","2,928.99","2,928.43","2,956.93","2,928.24","-0.00%"
"Oct 20, 2016","2,929.07","2,918.07","2,946.14","2,918.07","0.41%"
"Oct 19, 2016","2,917.05","2,904.85","2,925.82","2,897.82","0.40%"
"Oct 18, 2016","2,905.55","2,921.95","2,921.95","2,893.43","-0.49%"
"Oct 17, 2016","2,920.00","2,922.08","2,922.08","2,919.00","-0.03%"
"Oct 14, 2016","2,920.76","2,919.68","2,931.09","2,898.36","0.13%"
"Oct 13, 2016","2,917.01","2,904.00","2,941.00","2,904.00","0.43%"
"Oct 12, 2016","2,904.50","2,921.00","2,942.00","2,901.60","-0.58%"
"Oct 11, 2016","2,921.55","2,927.14","2,934.00","2,880.68","-0.17%"
"Oct 10, 2016","2,926.50","2,926.50","2,926.50","2,926.50","0.00%"
"Oct 07, 2016","2,926.50","2,920.12","2,931.99","2,884.52","0.69%"
"Oct 06, 2016","2,906.40","2,932.00","2,945.97","2,900.59","-0.84%"
"Oct 05, 2016","2,931.00","2,975.80","2,993.45","2,924.00","-1.57%"
"Oct 04, 2016","2,977.66","2,945.61","2,981.64","2,933.20","1.59%"
"Oct 03, 2016","2,931.00","2,882.06","2,967.00","2,882.06","1.65%"
"Sep 30, 2016","2,883.35","2,890.45","2,894.95","2,858.05","-0.33%"
"Sep 29, 2016","2,892.81","2,913.70","2,913.70","2,860.20","-0.64%"
"Sep 28, 2016","2,911.56","2,884.94","2,923.69","2,884.94","0.90%"
"Sep 27, 2016","2,885.60","2,915.97","2,944.40","2,883.75","-1.25%"
"Sep 26, 2016","2,922.00","2,916.99","2,925.97","2,905.50","0.07%"
"Sep 23, 2016","2,920.00","2,883.90","2,933.00","2,877.97","1.11%"
"Sep 22, 2016","2,888.00","2,893.00","2,900.98","2,833.32","-0.18%"
"Sep 21, 2016","2,893.11","2,916.74","2,918.72","2,884.20","-0.77%"
"Sep 20, 2016","2,915.52","2,925.00","2,928.57","2,900.30","-0.11%"
"Sep 19, 2016","2,918.70","2,959.62","2,961.28","2,917.32","-1.29%"
"Sep 16, 2016","2,956.72","2,931.08","2,975.15","2,931.08","0.93%"
"Sep 15, 2016","2,929.50","2,951.70","2,970.20","2,921.29","-0.74%"
"Sep 14, 2016","2,951.25","2,977.25","3,008.25","2,936.34","-0.84%"
"Sep 13, 2016","2,976.25","2,935.85","2,996.14","2,934.85","1.38%"
"Sep 12, 2016","2,935.60","2,919.28","2,960.00","2,919.28","0.54%"
"Sep 09, 2016","2,919.75","2,842.35","2,920.85","2,842.35","2.63%"
"Sep 08, 2016","2,845.00","2,860.82","2,867.50","2,828.99","-0.60%"
"Sep 07, 2016","2,862.22","2,870.07","2,870.57","2,824.22","-0.11%"
"Sep 06, 2016","2,865.30","2,938.28","2,938.48","2,864.48","-2.41%"
"Sep 05, 2016","2,936.00","2,936.51","2,936.51","2,936.00","-0.01%"
"Sep 02, 2016","2,936.20","2,988.57","2,990.50","2,936.00","-1.81%"
"Sep 01, 2016","2,990.22","2,973.66","3,001.66","2,969.55","0.60%"
"Aug 31, 2016","2,972.30","2,942.00","2,973.20","2,940.73","1.02%"
"Aug 30, 2016","2,942.40","2,919.95","2,946.50","2,912.97","0.77%"
"Aug 29, 2016","2,919.95","2,891.37","2,939.27","2,891.37","0.64%"
"Aug 26, 2016","2,901.39","2,888.45","2,915.26","2,859.26","0.17%"
"Aug 25, 2016","2,896.57","2,945.27","2,946.97","2,896.57","-1.60%"
"Aug 24, 2016","2,943.80","2,923.00","2,949.20","2,916.97","0.77%"
"Aug 23, 2016","2,921.33","2,893.15","2,925.75","2,884.22","1.06%"
"Aug 22, 2016","2,890.68","2,857.20","2,892.72","2,853.59","1.13%"
"Aug 19, 2016","2,858.50","2,879.50","2,892.32","2,851.12","-0.73%"
"Aug 18, 2016","2,879.50","2,894.07","2,903.13","2,875.00","-1.07%"
"Aug 17, 2016","2,910.60","2,902.00","2,933.50","2,901.00","0.26%"
"Aug 16, 2016","2,903.00","2,928.00","2,930.00","2,883.28","-0.85%"
"Aug 15, 2016","2,927.84","2,929.45","2,933.19","2,924.09","-0.09%"
"Aug 12, 2016","2,930.45","2,888.11","2,935.93","2,867.00","1.38%"
"Aug 11, 2016","2,890.49","2,940.55","2,968.88","2,888.11","-1.72%"
"Aug 10, 2016","2,941.08","2,997.00","3,000.02","2,938.06","-1.44%"
"Aug 09, 2016","2,984.16","3,009.00","3,013.19","2,959.97","-0.36%"
"Aug 08, 2016","2,995.00","3,037.00","3,038.00","2,976.00","-1.44%"
"Aug 05, 2016","3,038.75","3,081.00","3,081.78","3,033.47","-1.39%"
"Aug 04, 2016","3,081.50","3,092.89","3,103.70","3,062.00","-0.40%"
"Aug 03, 2016","3,094.00","3,101.00","3,129.52","3,085.50","-0.29%"
"Aug 02, 2016","3,103.00","3,085.91","3,110.55","3,055.00","0.42%"
"Aug 01, 2016","3,090.00","3,070.30","3,100.65","3,066.93","0.65%"
"Jul 29, 2016","3,070.07","3,093.00","3,108.14","3,059.00","-0.78%"
"Jul 28, 2016","3,094.05","3,078.31","3,109.85","3,064.40","0.37%"
"Jul 27, 2016","3,082.55","3,061.00","3,090.95","3,041.30","0.65%"
"Jul 26, 2016","3,062.65","3,013.95","3,080.97","3,013.00","1.58%"
"Jul 25, 2016","3,014.95","2,949.65","3,016.00","2,949.00","2.16%"
"Jul 22, 2016","2,951.25","2,940.00","2,957.25","2,926.62","0.30%"
"Jul 21, 2016","2,942.50","2,927.90","2,944.50","2,904.00","0.51%"
"Jul 20, 2016","2,927.58","2,926.73","2,930.62","2,924.56","-0.05%"
"Jul 19, 2016","2,928.90","2,919.25","2,937.97","2,919.10","0.26%"
"Jul 18, 2016","2,921.20","2,922.35","2,942.57","2,912.64","-0.03%"
"Jul 15, 2016","2,922.03","2,915.97","2,940.13","2,907.09","0.20%"
"Jul 14, 2016","2,916.20","2,938.00","2,948.53","2,910.50","-0.81%"
"Jul 13, 2016","2,940.00","2,903.47","2,948.97","2,903.47","0.75%"
"Jul 12, 2016","2,918.00","2,935.35","2,938.85","2,899.00","-0.58%"
"Jul 11, 2016","2,935.09","2,932.33","2,948.63","2,901.97","0.11%"
"Jul 08, 2016","2,932.01","2,983.32","3,005.40","2,928.47","-1.80%"
"Jul 07, 2016","2,985.88","2,997.81","3,018.72","2,970.00","-0.49%"
"Jul 06, 2016","3,000.65","2,966.27","3,020.81","2,965.07","0.59%"
"Jul 05, 2016","2,983.00","2,931.91","2,983.50","2,931.91","1.71%"
"Jul 04, 2016","2,932.91","2,931.91","2,932.91","2,931.91","-0.02%"
"Jul 01, 2016","2,933.50","2,919.15","2,942.75","2,880.00","0.46%"
"Jun 30, 2016","2,920.15","2,915.55","2,933.50","2,901.85","0.15%"
"Jun 29, 2016","2,915.78","2,981.50","2,987.22","2,890.35","-2.25%"
"Jun 28, 2016","2,982.90","3,057.00","3,058.80","2,977.97","-2.48%"
"Jun 27, 2016","3,058.80","2,968.03","3,063.00","2,968.03","2.95%"
"Jun 24, 2016","2,971.06","2,893.26","3,004.73","2,893.26","2.44%"
"Jun 23, 2016","2,900.30","2,914.80","2,921.62","2,863.62","-0.61%"
"Jun 22, 2016","2,917.97","2,969.00","2,982.85","2,915.08","-1.92%"
"Jun 21, 2016","2,975.20","2,977.70","2,983.96","2,967.00","-0.02%"
"Jun 20, 2016","2,975.70","3,006.30","3,010.80","2,962.47","-1.09%"
"Jun 17, 2016","3,008.64","3,015.00","3,025.76","2,985.97","-0.24%"
"Jun 16, 2016","3,015.90","2,976.40","3,033.97","2,973.42","1.28%"
"Jun 15, 2016","2,977.65","3,003.00","3,023.15","2,972.00","-0.93%"
"Jun 14, 2016","3,005.68","2,995.00","3,024.76","2,974.97","0.31%"
"Jun 13, 2016","2,996.41","2,970.00","3,008.69","2,970.00","0.84%"
"Jun 10, 2016","2,971.45","2,938.30","2,979.80","2,936.07","1.14%"
"Jun 09, 2016","2,937.84","2,907.07","2,960.51","2,900.12","0.49%"
"Jun 08, 2016","2,923.38","2,938.06","2,961.18","2,884.00","-0.63%"
"Jun 07, 2016","2,942.00","3,019.00","3,020.85","2,936.10","-2.54%"
"Jun 06, 2016","3,018.64","3,019.00","3,022.66","3,014.62","-0.05%"
"Jun 03, 2016","3,020.00","3,097.97","3,099.12","2,990.00","-2.11%"
"Jun 02, 2016","3,085.23","3,111.97","3,130.08","3,082.15","-0.93%"
"Jun 01, 2016","3,114.10","3,090.00","3,125.50","3,081.07","0.78%"
"May 31, 2016","3,090.07","3,061.30","3,092.55","3,061.30","0.91%"
"May 30, 2016","3,062.30","3,061.30","3,062.30","3,061.30","-0.22%"
"May 27, 2016","3,069.00","3,051.85","3,074.07","3,048.52","0.53%"
"May 26, 2016","3,052.85","3,052.07","3,066.67","3,046.15","-0.25%"
"May 25, 2016","3,060.50","3,062.75","3,066.48","3,051.47","-0.11%"
"May 24, 2016","3,063.75","3,060.50","3,067.27","3,050.47","0.09%"
"May 23, 2016","3,061.10","3,048.60","3,063.90","3,047.95","0.30%"
"May 20, 2016","3,051.98","3,056.15","3,060.03","3,041.60","-0.15%"
"May 19, 2016","3,056.57","3,034.97","3,071.77","3,022.47","1.03%"
"May 18, 2016","3,025.33","3,011.70","3,049.14","3,004.60","0.40%"
"May 17, 2016","3,013.34","3,024.07","3,040.72","3,005.97","-0.46%"
"May 16, 2016","3,027.19","2,991.49","3,040.02","2,967.55","1.18%"
"May 13, 2016","2,992.00","2,946.25","2,995.70","2,945.43","1.54%"
"May 12, 2016","2,946.62","2,937.15","2,955.59","2,909.66","0.29%"
"May 11, 2016","2,938.05","2,973.30","2,993.97","2,935.50","-1.21%"
"May 10, 2016","2,974.00","2,957.00","2,997.00","2,956.62","0.58%"
"May 09, 2016","2,956.82","2,956.97","2,959.79","2,954.04","0.00%"
"May 06, 2016","2,956.72","2,949.10","2,993.08","2,949.10","0.19%"
"May 05, 2016","2,951.10","2,954.00","2,966.95","2,926.10","-0.09%"
"May 04, 2016","2,953.70","2,913.20","2,961.40","2,891.97","1.36%"
"May 03, 2016","2,914.10","2,832.00","2,915.51","2,831.42","2.86%"
"May 02, 2016","2,833.00","2,852.80","2,853.80","2,815.97","-0.55%"
"Apr 29, 2016","2,848.69","2,887.07","2,895.66","2,837.23","-0.92%"
"Apr 28, 2016","2,875.02","2,932.00","2,953.37","2,872.57","-2.00%"
"Apr 27, 2016","2,933.75","2,955.00","2,956.25","2,920.20","-0.74%"
"Apr 26, 2016","2,955.50","2,967.65","2,969.45","2,936.50","-0.39%"
"Apr 25, 2016","2,967.07","2,949.80","2,971.88","2,944.70","0.60%"
"Apr 22, 2016","2,949.47","2,940.55","2,957.53","2,920.10","0.25%"
"Apr 21, 2016","2,942.00","2,896.85","2,943.75","2,890.15","1.54%"
"Apr 20, 2016","2,897.52","2,895.10","2,916.32","2,883.00","0.00%"
"Apr 19, 2016","2,897.50","2,968.99","2,979.45","2,893.95","-2.44%"
"Apr 18, 2016","2,969.99","2,996.20","3,028.80","2,965.99","-0.93%"
"Apr 15, 2016","2,997.80","2,993.20","3,017.00","2,989.01","0.10%"
"Apr 14, 2016","2,994.68","3,005.00","3,014.48","2,984.00","-0.46%"
"Apr 13, 2016","3,008.45","3,019.00","3,021.25","2,995.50","-0.34%"
"Apr 12, 2016","3,018.64","3,053.15","3,069.61","3,015.98","-1.16%"
"Apr 11, 2016","3,053.95","3,094.30","3,094.85","3,049.80","-1.34%"
"Apr 08, 2016","3,095.30","3,107.00","3,108.00","3,057.95","-0.37%"
"Apr 07, 2016","3,106.75","3,081.00","3,122.20","3,081.00","0.80%"
"Apr 06, 2016","3,082.00","3,085.00","3,106.99","3,070.11","-0.13%"
"Apr 05, 2016","3,085.90","3,064.75","3,101.95","3,061.69","0.68%"
"Apr 04, 2016","3,065.00","3,037.60","3,082.80","3,029.95","0.87%"
"Apr 01, 2016","3,038.60","3,001.00","3,050.00","2,988.00","1.27%"
"Mar 31, 2016","3,000.51","3,029.00","3,032.00","2,987.88","-0.48%"
"Mar 30, 2016","3,015.00","3,057.95","3,063.95","3,010.25","-1.40%"
"Mar 29, 2016","3,057.72","3,024.00","3,064.23","3,022.00","1.07%"
"Mar 28, 2016","3,025.49","3,072.00","3,079.36","3,021.26","-1.55%"
"Mar 25, 2016","3,073.00","3,071.00","3,073.00","3,071.00","0.04%"
"Mar 24, 2016","3,071.77","3,066.93","3,074.85","3,066.93","0.02%"
"Mar 23, 2016","3,071.24","3,028.00","3,078.81","3,023.60","1.34%"
"Mar 22, 2016","3,030.50","3,072.00","3,084.72","3,023.50","-1.37%"
"Mar 21, 2016","3,072.50","3,072.00","3,073.72","3,068.93","0.02%"
"Mar 18, 2016","3,071.77","3,069.53","3,090.85","3,037.95","-0.01%"
"Mar 17, 2016","3,072.23","3,159.00","3,162.89","3,066.50","-2.81%"
"Mar 16, 2016","3,161.10","3,163.00","3,166.90","3,137.05","-0.09%"
"Mar 15, 2016","3,164.00","3,152.25","3,189.00","3,152.25","0.29%"
"Mar 14, 2016","3,154.80","3,149.95","3,197.70","3,149.10","0.17%"
"Mar 11, 2016","3,149.53","3,220.00","3,240.74","3,140.00","-2.33%"
"Mar 10, 2016","3,224.55","3,185.20","3,246.15","3,134.00","1.19%"
"Mar 09, 2016","3,186.62","3,189.85","3,247.43","3,161.05","-0.56%"
"Mar 08, 2016","3,204.56","3,114.00","3,208.96","3,101.95","2.88%"
"Mar 07, 2016","3,115.00","3,155.20","3,163.80","3,110.89","-1.29%"
"Mar 04, 2016","3,155.69","3,202.90","3,226.26","3,149.00","-1.20%"
"Mar 03, 2016","3,194.00","3,204.50","3,225.20","3,181.65","-0.37%"
"Mar 02, 2016","3,206.00","3,227.00","3,232.45","3,190.26","-0.73%"
"Mar 01, 2016","3,229.50","3,303.60","3,307.10","3,220.95","-1.88%"
"Feb 29, 2016","3,291.30","3,341.05","3,354.27","3,287.48","-1.54%"
"Feb 26, 2016","3,342.85","3,311.90","3,349.40","3,275.10","0.88%"
"Feb 25, 2016","3,313.68","3,334.90","3,356.68","3,293.60","-0.82%"
"Feb 24, 2016","3,341.06","3,308.00","3,356.39","3,305.00","0.37%"
"Feb 23, 2016","3,328.90","3,314.00","3,335.00","3,300.00","0.55%"
"Feb 22, 2016","3,310.81","3,354.09","3,359.09","3,302.90","-1.32%"
"Feb 19, 2016","3,355.10","3,349.95","3,369.15","3,320.14","0.38%"
"Feb 18, 2016","3,342.50","3,355.66","3,369.46","3,317.13","-0.51%"
"Feb 17, 2016","3,359.80","3,413.15","3,439.68","3,354.80","-1.69%"
"Feb 16, 2016","3,417.60","3,378.00","3,430.55","3,371.90","1.02%"
"Feb 15, 2016","3,383.00","3,381.99","3,387.00","3,376.90","0.00%"
"Feb 12, 2016","3,383.00","3,438.38","3,452.50","3,376.20","-1.69%"
"Feb 11, 2016","3,441.00","3,390.00","3,455.33","3,365.00","1.47%"
"Feb 10, 2016","3,391.00","3,391.66","3,399.62","3,364.00","-0.07%"
"Feb 09, 2016","3,393.40","3,364.00","3,405.23","3,352.00","0.70%"
"Feb 08, 2016","3,369.89","3,331.60","3,393.26","3,328.50","1.08%"
"Feb 05, 2016","3,334.00","3,324.50","3,343.39","3,288.90","0.45%"
"Feb 04, 2016","3,319.00","3,385.25","3,409.00","3,292.59","-1.66%"
"Feb 03, 2016","3,374.99","3,394.20","3,410.55","3,360.00","-0.59%"
"Feb 02, 2016","3,395.00","3,307.00","3,404.24","3,305.00","2.02%"
"Feb 01, 2016","3,327.84","3,281.49","3,344.14","3,278.92","1.38%"
"Jan 29, 2016","3,282.50","3,278.17","3,312.18","3,258.80","-0.00%"
"Jan 28, 2016","3,282.60","3,356.00","3,360.62","3,271.10","-2.20%"
"Jan 27, 2016","3,356.60","3,360.79","3,399.21","3,337.00","-0.27%"
"Jan 26, 2016","3,365.78","3,395.70","3,429.19","3,347.10","-0.98%"
"Jan 25, 2016","3,399.00","3,308.99","3,400.46","3,301.90","2.69%"
"Jan 22, 2016","3,310.00","3,317.86","3,340.70","3,262.15","-0.30%"
"Jan 21, 2016","3,320.00","3,392.74","3,409.03","3,315.60","-2.18%"
"Jan 20, 2016","3,394.05","3,309.00","3,407.21","3,305.84","2.54%"
"Jan 19, 2016","3,310.00","3,299.07","3,313.49","3,270.00","0.28%"
"Jan 18, 2016","3,300.80","3,300.00","3,302.92","3,297.50","-0.05%"
"Jan 15, 2016","3,302.50","3,225.08","3,309.70","3,224.75","2.25%"
"Jan 14, 2016","3,229.74","3,252.60","3,271.16","3,205.00","-0.79%"
"Jan 13, 2016","3,255.50","3,278.92","3,289.43","3,204.01","-0.63%"
"Jan 12, 2016","3,276.00","3,263.00","3,282.64","3,199.98","0.32%"
"Jan 11, 2016","3,265.50","3,262.61","3,273.50","3,260.74","-0.01%"
"Jan 08, 2016","3,265.98","3,270.25","3,293.27","3,240.90","-0.18%"
"Jan 07, 2016","3,272.00","3,253.42","3,319.70","3,252.70","0.51%"
"Jan 06, 2016","3,255.50","3,209.50","3,265.70","3,208.35","1.37%"
"Jan 05, 2016","3,211.50","3,218.34","3,220.20","3,180.88","-0.26%"
"Jan 04, 2016","3,220.00","3,174.00","3,232.97","3,168.12","1.42%"
"Jan 01, 2016","3,175.00","3,174.00","3,179.00","3,170.00","0.02%"
"Dec 31, 2015","3,174.50","3,170.63","3,179.00","3,169.28","-0.02%"
"Dec 30, 2015","3,175.00","3,166.00","3,201.31","3,110.60","0.27%"
"Dec 29, 2015","3,166.50","3,174.50","3,175.00","3,140.60","-0.28%"
"Dec 28, 2015","3,175.50","3,198.00","3,199.50","3,167.05","-0.38%"
"Dec 25, 2015","3,187.50","3,182.00","3,187.50","3,143.00","0.46%"
"Dec 24, 2015","3,173.00","3,215.00","3,252.00","3,132.50","-1.32%"
"Dec 23, 2015","3,215.50","3,313.00","3,318.57","3,211.00","-2.96%"
"Dec 22, 2015","3,313.50","3,329.00","3,329.50","3,279.50","-0.50%"
"Dec 21, 2015","3,330.00","3,327.50","3,354.75","3,319.00","0.05%"
"Dec 18, 2015","3,328.50","3,345.00","3,368.50","3,311.50","-0.54%"
"Dec 17, 2015","3,346.50","3,332.28","3,355.45","3,285.50","0.36%"
"Dec 16, 2015","3,334.35","3,315.00","3,337.56","3,282.50","0.43%"
"Dec 15, 2015","3,320.00","3,350.00","3,372.00","3,307.50","-0.91%"
"Dec 14, 2015","3,350.50","3,319.00","3,373.50","3,319.00","0.92%"
"Dec 11, 2015","3,320.00","3,245.40","3,322.90","3,244.80","2.27%"
"Dec 10, 2015","3,246.20","3,282.10","3,283.30","3,242.50","-1.11%"
"Dec 09, 2015","3,282.70","3,307.50","3,328.10","3,261.50","-0.78%"
"Dec 08, 2015","3,308.50","3,307.50","3,308.70","3,306.00","0.00%"
"Dec 07, 2015","3,308.50","3,202.50","3,322.70","3,195.00","3.28%"
"Dec 04, 2015","3,203.50","3,142.20","3,203.50","3,141.30","1.92%"
"Dec 03, 2015","3,143.00","3,162.00","3,183.00","3,126.20","-0.60%"
"Dec 02, 2015","3,162.00","3,129.00","3,185.25","3,115.00","1.19%"
"Dec 01, 2015","3,124.80","3,144.00","3,152.90","3,106.50","-0.63%"
"Nov 30, 2015","3,144.60","3,107.00","3,154.20","3,101.60","1.18%"
"Nov 27, 2015","3,108.00","3,085.82","3,108.05","3,085.60","0.69%"
"Nov 26, 2015","3,086.82","3,086.50","3,109.00","3,084.00","0.00%"
"Nov 25, 2015","3,086.82","3,067.70","3,110.02","3,060.00","0.60%"
"Nov 24, 2015","3,068.51","3,092.30","3,098.19","3,060.00","-0.80%"
"Nov 23, 2015","3,093.30","3,065.00","3,099.58","3,050.00","0.89%"
"Nov 20, 2015","3,066.00","3,072.00","3,073.20","3,029.00","-0.23%"
"Nov 19, 2015","3,073.00","3,103.00","3,111.60","3,068.60","-0.99%"
"Nov 18, 2015","3,103.60","3,075.00","3,124.90","3,075.00","0.90%"
"Nov 17, 2015","3,076.00","3,073.40","3,096.20","3,055.00","-0.01%"
"Nov 16, 2015","3,076.40","3,075.40","3,079.00","3,073.20","0.00%"
"Nov 13, 2015","3,076.40","3,039.50","3,096.99","3,024.75","1.19%"
"Nov 12, 2015","3,040.10","2,950.00","3,052.20","2,941.00","3.02%"
"Nov 11, 2015","2,951.00","2,941.00","2,951.00","2,937.00","0.32%"
"Nov 10, 2015","2,941.60","2,927.50","2,948.80","2,914.00","0.45%"
